Temperature,Humidity,Rainfall,Wind Speed,Solar Radiation,Pressure,Population Density,Industrial Activity Index,Green Cover,Air Quality Index,Energy Consumption
26.53533983,25.43706893,109.0524254,12.03539381,5.578403823,984.8267878,2494.14105,0.39546581,27.99046443,186.5818425,756.8850608
29.63001206,85.10047039,123.0588238,19.3565247,4.822134418,1027.887535,8359.062109,0.887397876,51.09263958,221.0634888,2532.734484
34.56672779,69.49962626,186.6822859,4.459466149,7.479029728,964.2099063,7007.066541,0.575930001,17.50935448,238.0709387,2131.306234
43.51593158,43.07985228,186.3167313,4.291248394,5.996248115,1001.290917,7427.135942,0.524455297,55.77075556,205.137102,2244.754001
33.019532,47.35252434,114.4189213,1.144369754,2.798184943,1002.450848,3672.586371,0.053131476,53.4945184,245.779252,1117.191092
37.30781749,71.85665553,59.52228494,13.16397598,5.117223056,1048.346787,134.1190151,0.67088917,28.47421544,159.9698556,42.22432153
30.18798178,62.10297706,199.4227268,10.98084362,5.819699533,1049.100681,2269.621553,0.686017448,39.52878307,190.1521477,696.2379559
34.02312094,67.0150045,136.163418,2.224784077,7.391304186,1029.921414,7577.452224,0.69065657,64.76145838,158.3080529,2292.110548
17.12796648,47.24152316,81.68733538,7.290778702,3.67936461,997.3015688,6068.084392,0.091222114,27.88066244,240.2364538,1818.652386
22.63174743,54.14694373,111.9673606,3.573264107,6.765403314,1004.722579,5431.92384,0.30045526,63.78565187,93.70286197,1636.966976
25.8555928,89.29072388,83.16681005,6.629634808,6.798877423,981.9741632,2877.147361,0.371226046,32.1469984,113.1020666,865.9001617
29.17480065,34.97460093,177.6610305,19.02528339,2.768296909,1032.98457,849.8490365,0.826496896,68.76955544,259.2083156,254.3513754
16.36946237,49.24993306,96.49987497,13.66637678,2.103399097,1024.654619,7870.178055,0.980672734,12.13526993,228.5981365,2384.476435
19.20072293,40.42762313,164.7056752,0.151382016,5.488458175,1027.142529,482.6901231,0.414747593,28.07036124,233.7926257,139.7853726
23.30442923,73.55780573,168.0352596,5.050161476,6.736873318,963.8676338,685.4510417,0.554280707,22.43367443,74.78161742,219.7757632
44.14598073,73.4808838,164.8664675,0.207230942,5.326584946,989.8633971,3019.858833,0.007337259,72.33983134,171.1014729,938.8553156
24.94041021,40.47118227,144.4377225,14.29736998,6.880084911,1003.735169,5772.043406,0.008779281,39.99638453,191.0848912,1759.676352
29.46123174,25.69732216,170.9755434,9.388436041,5.733818843,962.4657969,9923.042514,0.074500229,48.19205134,244.9801067,2982.177629
20.88293138,20.80028737,77.44591592,19.88037384,5.91975417,986.8623026,997.3515964,0.719466442,26.94537584,155.5579248,323.6104928
33.32340213,49.92153733,22.93264123,14.67166522,2.168926555,958.7432522,4784.390913,0.178136598,18.98488113,185.1774078,1454.026269
23.42049647,48.7236316,168.4908409,10.35825885,2.531589218,1045.884123,6057.3577,0.757849011,51.8769636,109.5834562,1835.153839
21.20977735,89.1872915,99.63368314,16.09410856,6.350177706,1025.126333,8248.74188,0.431876151,29.83095422,258.0306457,2504.092883
30.49717885,52.8861453,25.47520651,14.09607302,6.577059694,1012.074812,6927.17776,0.849969009,75.01995927,278.4726858,2100.827352
15.16517397,37.94928587,23.06250444,4.875523553,5.253067868,970.4856434,8096.641638,0.870316374,43.34448765,166.0404188,2428.340797
15.22992098,82.38606087,31.8484788,10.6051655,5.540990765,983.4127437,5272.44317,0.879832908,19.67118199,159.3124724,1569.90368
21.57206427,54.37475648,150.1946519,11.1199745,5.686195039,964.4484902,4396.310955,0.543502638,11.66537319,132.0661526,1337.21477
16.10164088,61.94229446,142.1713347,9.024633972,2.629947913,1003.611963,6225.410341,0.78850743,26.25960512,116.706347,1880.271281
18.24077262,26.69680973,40.76373604,3.583852457,6.007451626,1032.051599,9018.621014,0.661912234,32.39461676,188.3442657,2707.961614
25.16581948,46.80414851,169.3846836,4.467381033,4.870819861,951.9036522,5553.386905,0.186713193,24.48772781,92.19231981,1681.407835
39.07757039,86.09565721,56.25895911,5.620948019,5.61513786,960.330867,6095.37188,0.381516726,35.59210076,197.3294691,1835.718956
32.1614593,61.26537689,158.5971167,0.205102988,5.378850973,972.9349774,3445.963917,0.962362352,71.5275161,190.3295081,1054.542418
30.38003178,44.11512986,97.76118155,18.33887784,6.578001491,1021.406674,6001.602311,0.772564701,13.35667632,223.5164592,1803.585938
23.8046647,63.79670264,146.3097365,13.72191983,3.911409582,1039.397984,6314.864816,0.262993877,66.08600064,106.4360878,1919.240541
42.95261158,83.72877627,76.27753261,13.79234632,4.24115747,1025.301234,7558.912312,0.280974338,39.80540495,225.4897667,2311.006236
26.91045124,39.17934203,69.42811942,11.44661228,4.349637839,1002.494755,5764.549281,0.254181123,73.44921402,54.23093502,1746.579966
17.612783,55.35817029,168.2719198,13.78621616,6.574736595,960.5112364,2055.747917,0.328815025,56.69351232,183.6069172,630.7217963
33.51199548,87.10834577,7.060450903,19.637251,4.586675731,1025.491437,5861.068234,0.928307376,21.54417144,261.0179854,1781.870262
18.4151518,32.06773003,194.9473895,7.703206753,3.06244863,960.563974,3048.92695,0.433542291,77.16497397,231.9511537,927.2671224
25.35669428,70.37647479,129.6359117,14.25051174,7.898245823,984.7689855,964.5125009,0.364252412,20.83002612,262.7080794,292.64679
30.22235816,63.01367057,86.49667764,7.190580088,4.960291184,980.7991511,8271.788001,0.239182335,33.54052921,87.08656894,2511.769274
41.22667574,67.57725918,125.6109062,17.08577597,2.655488499,985.9223463,754.113917,0.892408065,78.51635769,229.7233513,251.8803501
29.80639741,44.58537415,24.54818929,17.16057214,6.021649736,982.9529043,6353.862027,0.95737656,24.829215,167.2690292,1927.865785
36.06776298,41.97155614,102.8104911,18.04532851,6.434974145,1026.917972,9886.096669,0.323541451,54.18284776,130.7916206,2995.236991
44.78450517,67.89467694,197.0191047,0.109266485,5.001337033,967.1723734,967.4297976,0.616653423,78.42569149,138.9407518,323.2719694
18.9446736,35.08802996,47.05388757,5.9638289,5.87874331,1034.584605,2279.305255,0.958433347,58.22436472,75.48544177,706.7841084
23.24194577,49.37583214,144.4556198,2.678487024,3.036049187,1035.826025,7631.961705,0.499480001,56.3933617,224.2381499,2306.360726
26.83728227,33.17222522,86.99427517,9.079723958,4.207534312,999.0925823,1059.251904,0.468662365,53.50820228,207.974085,323.4429451
27.65484536,20.58133888,130.4916297,9.908992854,2.97097162,960.6148748,8343.977752,0.52769425,48.88194443,88.15529962,2521.783277
27.33063226,87.9040152,40.97744574,5.118080857,4.323411538,1007.540724,102.6742113,0.033170032,76.44078876,186.0557731,45.08034886
42.22833008,50.21920851,94.09299652,14.46892984,5.376803133,1032.093137,8910.478671,0.300119011,48.06297553,82.41753716,2686.584538
36.42097933,87.85447301,196.0185428,5.395394344,4.655236443,978.9473519,761.5492079,0.698992218,56.43069373,128.336615,262.121963
33.23715642,29.82264638,39.0574302,17.07782751,5.559289044,1033.774742,9227.600501,0.966729556,61.71864883,61.03062421,2784.509239
24.28118154,61.11567456,127.2890056,3.553187363,5.01055504,1017.691885,8659.057207,0.56874472,46.93971055,205.2677776,2613.143187
39.71371153,34.0681823,115.1195498,7.344705895,3.90688624,1048.724644,5441.674877,0.190475835,72.14044352,53.10915829,1645.858011
43.65181534,75.30518889,113.0103173,12.44475517,2.860495989,1032.471136,7801.691421,0.426813271,11.59585484,115.1837061,2362.36178
39.63594848,74.85920921,123.0246579,12.10670141,3.516037169,970.1500464,841.2807941,0.490019685,37.66877462,116.6740952,282.211569
15.04695316,27.88250043,100.4475947,1.56058224,3.204279511,994.900406,1437.963734,0.15222471,53.16407212,237.0889242,460.0131109
34.09204111,83.8445117,3.386150052,16.92517224,6.244533762,960.3508465,3755.944701,0.329282801,11.32805238,162.6572734,1130.476462
16.53406144,33.6240753,180.0193623,11.96129867,6.919801066,956.9670567,5420.840022,0.445064542,75.58283642,193.3035558,1636.125162
22.72821661,62.90841391,165.3957655,17.39719097,6.322331632,1020.605424,8695.321172,0.261902184,67.84660139,112.273218,2589.920391
16.78574101,88.99435341,34.83353618,17.35271156,5.862404882,1041.29318,5472.53643,0.353886399,25.33251962,186.9069445,1647.034179
33.11386359,81.76775743,82.65463548,10.91837381,3.847108123,1047.357552,6685.531307,0.27624436,33.22410194,87.30077601,2024.158262
35.5976974,86.959475,154.1097961,18.21562915,6.265913355,977.0466354,6830.85576,0.612821523,57.40051644,298.0905559,2069.939597
18.43462914,43.98191399,196.0124631,16.96815598,5.63050076,970.1771342,8787.924463,0.57860262,33.871187,179.2433738,2663.099645
26.51516649,27.39029496,190.2274093,19.16245889,2.2813602,1006.021989,7789.871964,0.551695261,69.97320088,269.8450037,2348.402713
28.68709527,33.18428113,179.8718399,17.00996797,7.44567271,970.0860073,9772.599955,0.096735319,27.39324466,76.42297672,2963.2312
26.07159065,55.03464266,31.67477946,16.42407702,2.479723047,979.590709,298.1251181,0.183557647,67.28026832,197.6051261,105.4386163
18.63075001,75.52607748,182.8950212,9.387209614,5.016247425,1033.722633,2157.503898,0.110827169,42.52202456,217.7624366,652.4655156
27.56843371,30.51075509,175.6889826,4.240621208,5.078414916,1031.046286,9311.412781,0.063280967,41.7361135,247.2383936,2810.130225
37.53534143,66.18120726,75.38998223,18.21417466,7.022043133,1039.507328,7942.980185,0.24682988,21.79060207,171.4793185,2404.355975
17.13022994,42.65043228,78.90451891,14.45098373,7.478405006,998.2243515,2746.891186,0.194521471,78.83598644,59.02029303,836.1152863
17.40540042,43.88414507,91.98178439,5.634957284,7.638054749,1006.408573,9745.041886,0.724996399,34.13816871,115.2971869,2926.767812
25.64313876,66.33424111,131.2351262,6.819914455,5.418032801,1027.058951,8711.82217,0.695886819,24.323481,120.1530943,2620.355398
43.25177135,52.68995937,52.1671232,13.72157024,6.074253381,973.9265533,740.1065416,0.201339179,12.27092057,129.6090159,256.2279219
35.0571794,76.84233051,4.589685888,9.556346167,2.531119174,1032.309359,8131.967465,0.165563723,44.54575342,73.05047316,2468.173902
35.3600987,30.91429568,28.24590492,1.629651237,4.927496065,951.755748,7866.427372,0.144895754,12.25814185,50.1584747,2370.306686
25.85759973,75.29637888,88.02318152,2.828958915,7.387140225,1029.765989,2289.41521,0.320049971,41.87525548,179.9222554,699.8834148
32.80982374,24.49646736,56.40051389,14.91297367,4.734182906,1027.590795,6725.54046,0.294186868,73.18510209,234.1955895,2038.846459
15.30393552,33.58377162,152.9033122,6.57139057,2.417563613,980.177995,9705.236598,0.02853761,44.85794678,107.5260763,2927.852818
34.08288139,65.93048002,21.33801411,10.15298857,3.203846854,1022.791236,6791.101085,0.567870468,13.03174681,223.4513181,2056.894608
42.39860843,79.84479596,183.4930451,15.33242957,4.577041535,971.3993614,8156.275376,0.898031469,28.50592879,232.7803121,2480.537397
33.37720405,37.68757394,179.065436,15.02351187,3.425169829,1007.623264,1083.926546,0.538856664,13.41225894,152.8100794,341.7722282
41.2109578,42.90341241,181.7513634,3.340300538,4.353755512,1020.058677,7301.842015,0.063808132,71.74246338,181.2618974,2227.496273
36.71919166,57.59845238,147.9219997,1.967877288,3.997771252,1021.469888,2127.071666,0.599550954,26.80756807,128.4994327,682.7993575
18.61675249,34.81009645,21.3999943,11.82304586,3.913574317,1048.293514,811.3563073,0.484956036,14.55393388,143.8059492,254.2240753
42.07359922,76.78093831,87.62751427,14.83265748,2.546987659,968.2005662,5565.566502,0.906928845,77.51751844,197.2763515,1694.969165
16.99331533,74.15456515,26.28107436,2.98079844,7.296288147,998.0798629,7531.050015,0.363219447,44.09977862,140.4797904,2259.867587
31.01902418,30.17041984,197.5398386,7.439105747,6.156237521,1038.010454,5512.774168,0.75198203,38.3946258,175.2721572,1668.859551
19.26411371,52.46808123,66.60768468,17.40555992,5.740291451,1006.151261,9322.809052,0.038440251,74.8955388,235.9414659,2809.412813
15.35119832,74.23794367,117.0661084,18.88446283,5.638816449,1037.638903,6987.096821,0.721493085,47.15864503,291.1507444,2111.917388
27.6610278,43.61306718,155.8786108,9.081395219,4.379013348,993.4058777,1263.990758,0.041526598,29.70171759,272.7644953,391.8568224
23.85122123,64.31747759,184.1232168,1.590318681,6.939891853,1029.535142,9351.730121,0.344715278,65.43792767,278.6246095,2826.297429
29.58001481,23.5149185,151.1095452,5.153929124,7.580239964,1037.00493,1613.591026,0.948085824,29.02484101,277.8043676,496.6310545
32.3159966,62.60821324,134.9007558,4.659398406,2.033703494,1034.643937,7606.728892,0.703204803,40.99788028,110.3829225,2308.6724
16.31217217,30.6857086,93.19635641,4.779274411,2.475190861,1037.136504,1570.582425,0.925023106,66.22197233,286.6026336,483.9743708
18.69009885,78.14083276,121.0800268,9.877634108,6.049853704,971.9554697,9985.94473,0.49585297,75.20081653,105.5911201,3010.036252
31.75927189,44.88146245,18.83276177,11.66451303,3.416400336,993.8984131,3388.65633,0.606216625,52.41286814,266.0538217,1028.557153
25.2950206,39.70877039,176.7845084,2.450191774,7.470229993,967.4571871,5009.700288,0.517748306,45.33676646,195.2710485,1516.213407
36.87520463,78.86222837,108.7554618,17.78712013,6.004478391,968.0541177,4721.691319,0.478864586,15.33211863,259.6734081,1432.406504
34.56874946,23.51008162,8.027010087,12.39947647,4.209747531,998.7827308,1108.782328,0.57823063,53.1913446,295.5564983,359.4495566
40.36813089,47.76261595,183.9804251,11.94503461,4.491694417,1046.008775,4990.7485,0.038899355,32.86175734,268.925693,1504.753284
35.7747848,45.90024784,97.86039477,19.74557997,6.145295031,1009.191131,1580.109344,0.185683938,46.01489699,254.1259401,486.0848669
27.89793232,39.9360262,173.7178283,12.56287955,2.845784616,1035.38451,8039.610096,0.214621551,62.12204244,101.6262641,2438.469623
35.18899867,83.82280324,171.3775908,18.57918299,7.300471281,1043.718399,9587.302991,0.382848932,54.81420275,264.9766638,2897.12132
23.26143523,72.56498755,163.1503175,5.725139447,2.028630191,958.6575359,8099.77857,0.434555143,16.785323,91.43929824,2454.198262
24.18940496,24.47462149,12.28060386,4.802589807,7.87368172,966.206399,4367.533555,0.739718138,37.80716615,178.1795135,1332.229215
38.6695548,70.02812146,49.41332908,10.33037374,3.005872882,979.084178,123.4768298,0.165540078,23.96459196,175.5862663,66.30498954
28.39258549,56.91093932,175.1095745,10.17217895,6.452668152,1011.677707,462.7702605,0.569892491,20.57831628,179.6852849,158.5271121
38.95141022,83.06075261,179.7982112,4.52967299,2.239548242,956.1729218,5000.847935,0.272289143,25.42470167,230.7865291,1513.602246
39.67267121,41.90619321,91.61377247,13.99311314,4.588573394,1028.665451,6826.924283,0.515653744,74.44785679,149.0084078,2069.585862
40.72687013,60.19133997,88.00829353,0.592676385,5.781882094,956.3788717,8213.189245,0.626615327,59.87564338,164.1614328,2472.995306
42.49905708,55.05286923,35.02812678,13.81260945,2.421364746,965.8431808,6035.361958,0.582450534,73.56730614,214.7551914,1830.687852
27.92955662,54.26926344,193.6821577,9.143557722,4.659761173,988.1707864,9785.29995,0.215380798,45.45210749,220.5924517,2945.035706
24.56600455,51.92737797,42.62769507,13.78015022,3.818818419,1005.771986,4988.40252,0.70945313,10.07847444,159.3830507,1490.956001
32.4659624,34.39406329,38.18735687,9.541612613,4.989461672,1038.150467,6040.28512,0.653787857,12.41022918,63.03597946,1833.580012
26.1351727,72.89969457,132.145794,19.54667566,5.027459216,1046.372978,2378.012999,0.932003283,20.12866561,114.7715761,730.7560521
33.032225,51.59352229,48.5688606,6.693699022,6.711389635,1038.464212,3462.638768,0.634151925,64.65036672,286.003816,1069.271647
36.16757588,87.09613925,187.7543222,19.65145874,2.741027171,960.7044658,6863.004216,0.720324408,24.11604481,281.8524266,2065.297531
35.65215055,38.2565899,2.181399064,1.29947885,2.496317606,1013.122949,6056.249203,0.811027653,17.1117438,212.4121581,1846.009392
26.23658661,67.79206877,1.150652465,13.6752155,4.411341399,994.1714572,3759.523912,0.106004283,70.26950854,96.30927983,1118.664598
20.00580605,85.85019557,100.9753603,9.084384136,7.325119516,962.5792218,1208.621337,0.696334272,25.99781317,73.92722315,372.5819001
27.91588015,66.44208261,97.61249198,16.44275251,7.131617118,1005.511237,3491.890627,0.318580231,45.16928199,287.3815068,1082.714382
19.27782432,80.98910353,32.67280438,15.79232139,5.359957456,985.6658306,537.1403402,0.823148775,33.7630029,268.2919507,171.5659118
41.70291106,77.92366718,98.90391259,16.00420366,7.332642914,984.5787839,5849.595537,0.48018051,72.75869115,149.4819561,1769.848532
25.37632382,45.20824008,82.33222103,1.894771986,6.832061585,959.4445119,3297.853215,0.580615855,59.33254753,207.4005794,1002.576773
19.63379242,62.0086758,178.0659051,16.447314,3.667636761,1047.885297,3860.500234,0.260337574,41.77426804,278.5379808,1177.185422
15.7634328,30.93829379,1.850784043,4.280803149,3.020637683,1022.59599,5793.373389,0.650565119,70.41419541,84.53849366,1743.677619
34.37467159,57.48681179,195.253961,0.513605277,3.806939006,978.0334211,5854.749201,0.03564933,60.87120774,209.0656288,1778.29644
34.10706952,36.12953803,124.8785529,4.354774394,3.362707271,1041.747516,5924.598783,0.748574284,66.62134535,279.8713644,1798.914148
25.218125,72.06157705,30.36868913,9.585702094,5.736312756,1044.80872,4966.752972,0.163295842,78.42960702,259.1310152,1509.272144
17.15135667,56.96408953,9.352002762,14.8422272,5.509394677,1031.037484,4932.412091,0.227574551,24.22062588,121.7819535,1499.764872
27.28886685,48.78591538,107.6211317,4.372649617,5.590624301,1015.931516,8230.072498,0.000910263,24.17427187,288.0117953,2503.580679
24.33652485,38.81579673,46.97803319,2.260150962,3.135821219,987.637662,4728.789086,0.313174635,48.95509512,100.7907735,1432.30673
35.31361919,89.90889373,60.2331074,12.9193451,6.751176352,993.4346508,5406.698589,0.388249218,47.2825842,102.1433498,1644.244499
33.17337748,25.01973646,49.02643297,19.67796073,4.601756501,995.5011253,9883.475777,0.233999697,70.83831078,74.15198884,2970.678819
25.93781185,23.04924764,130.0344627,12.01740604,4.834711522,1044.876266,1892.395512,0.230210412,20.91392542,79.5296049,591.1029008
21.53677663,35.20801803,110.7057924,13.82114728,7.981771077,1026.01346,7291.56773,0.892980988,39.75299423,240.4133174,2213.44286
44.64107898,87.9750721,15.5948847,11.22334887,3.693630716,979.2014303,4784.55305,0.326452504,46.95377533,118.9657926,1465.308878
28.62004864,88.54667178,105.3053066,15.64696888,4.364828025,1012.464059,8322.362631,0.722282108,42.48968242,267.2824716,2498.029983
35.64822707,65.84494143,158.2379531,19.5160884,6.058779247,1009.390054,4099.92237,0.237381493,14.69719878,264.4013032,1244.967571
19.21658903,81.6074667,16.23891816,10.88258459,7.282478121,1031.2127,3099.595328,0.809041228,20.34970411,79.1203808,941.455386
29.56769099,34.97732116,177.9477952,8.335810235,2.76068604,959.5308396,2157.083327,0.677741991,20.74953218,183.087586,653.8932596
15.8261016,88.04294659,115.6613299,17.20686122,6.410274839,1020.127159,8735.147836,0.756203992,51.72217783,234.8649043,2651.188444
30.16365354,29.99493951,190.1248939,19.39456688,7.509683156,983.116984,7211.451785,0.439536769,40.02033274,220.6604652,2184.115062
43.92052221,27.07876317,29.62824354,2.583632817,4.537547681,962.9632041,861.3144726,0.879564565,22.47206063,75.91755193,290.5780049
26.52620139,27.85480775,198.7129999,11.56341931,3.720361538,1023.177333,7163.553339,0.374012424,61.56569993,130.4361133,2172.54701
16.16988038,60.11895463,128.8545732,15.84919985,6.066422881,983.1646024,446.6547484,0.60089505,66.20763302,202.9940987,144.4142565
15.92867373,74.66820805,113.4988399,10.6667881,3.476441907,1023.012374,1898.101516,0.640072114,24.70935183,196.0841274,566.0822752
26.6396028,45.66670245,103.0559248,8.183939364,4.305738479,966.243695,5968.697292,0.952251386,60.59350323,253.5066873,1812.677811
19.80074809,88.45271915,4.73087462,13.10459642,7.381480245,1048.592782,4688.752289,0.134522689,14.45303508,64.0197581,1438.116152
15.70056289,50.40940967,187.9278383,5.40256189,5.541995316,1030.340802,8420.787456,0.135605147,69.91575201,170.0893064,2531.413058
37.68640842,30.53139855,128.7988946,6.982674859,2.5698636,978.9151786,6118.114745,0.462051417,77.39075151,262.2371892,1849.125386
28.75569027,52.61767237,18.3252969,19.84553318,3.978185189,1024.052425,9653.248167,0.91787562,20.91081991,298.4146452,2919.535407
23.67734316,67.53260158,4.190434059,12.72930669,5.763590991,963.5799876,8566.317119,0.021685108,65.0311968,82.1238912,2592.125796
42.00249549,78.25580464,10.15672785,17.45854597,4.888985823,1015.343745,3468.131445,0.276275607,16.8109953,211.476898,1073.866624
18.48416881,52.1137803,121.8791527,16.15537026,5.962035901,955.9636865,8358.094368,0.283586324,77.28760321,50.33281774,2516.449877
43.67756487,61.55247782,122.803083,13.04545109,6.568648506,983.338746,8712.359392,0.304952603,41.64501337,137.3824458,2635.423972
24.41900152,38.71412985,99.93345836,16.81458165,4.883690721,1047.846255,9700.277407,0.024704969,47.46942971,161.1878524,2896.98762
41.65211017,65.21415685,61.35316413,5.743169909,7.921710118,962.0920374,224.372981,0.825606333,63.47273126,136.4662908,90.22484327
33.08828629,89.01803608,106.3485463,12.74232898,7.488043254,1009.742403,8759.968619,0.008909453,27.41480091,206.1273226,2640.392586
39.80122079,23.43375008,103.2603642,11.81206979,2.359444436,957.0605386,791.9636251,0.477703954,37.92027498,53.84496358,235.894377
44.5203949,82.05714695,3.883111975,12.44839202,3.598586827,1016.940121,5328.347158,0.056359023,14.90081672,277.0642593,1640.423114
23.65216313,59.35977519,56.49384607,3.372638543,3.803261074,977.8662153,4205.169044,0.79864403,53.02343669,129.6316181,1276.553076
43.83406456,37.64690617,10.63706829,5.5448608,3.10574214,980.9975601,9206.828049,0.746585837,65.95318974,87.59042478,2766.753062
26.68445685,86.8422797,180.0309503,5.733166376,3.872099018,983.7802535,4111.003217,0.721530862,69.62885319,158.2978111,1251.184112
26.56535714,53.83480121,145.0446326,12.03892325,4.548923798,970.5156815,6000.822471,0.736264944,47.54459394,178.4965205,1833.045594
25.21161313,43.21831762,199.223034,19.45093761,2.309305874,1044.165739,6949.598856,0.940239555,63.60639084,63.00490349,2109.983774
31.24222822,32.70483398,60.43425266,19.08135102,2.763801417,1040.583184,288.3945903,0.416810913,20.49344875,249.7699881,112.3588574
19.6243513,37.11165472,175.6971696,4.54379106,2.577475273,1037.001523,5950.219411,0.861574804,62.03890791,234.3607955,1783.075153
31.61134456,78.29943291,120.6108536,6.096904861,2.277901635,960.6445547,5228.11917,0.184232253,10.31773163,177.9488478,1579.254184
31.25114437,63.00870065,90.62508138,0.721237846,4.888982122,973.3444839,5980.685532,0.451264503,23.6391709,96.49094934,1802.124001
37.85705438,83.92719336,44.51462226,7.976311797,4.002818499,1011.222586,849.8661748,0.008909094,54.424631,281.6453164,274.8697634
40.00949886,36.23779165,147.6784331,16.69348243,7.612683378,1047.0371,650.0278632,0.284140293,32.43780074,248.5437926,224.2896559
28.21324051,28.47970017,180.8281498,18.31503478,2.616563213,1010.481738,1857.688941,0.458159476,38.742667,108.4283349,576.3103757
24.06999748,20.42612717,47.06167962,4.729929591,7.556212014,982.7101762,8708.056689,0.909289838,67.82468092,233.9965496,2616.887451
22.78004692,55.55034263,35.07806699,5.31588947,2.519273704,1031.740411,3629.063577,0.316951565,49.97674878,75.34125272,1098.77297
20.8387151,89.88148513,139.244383,4.41699633,5.71530408,963.543055,4396.922253,0.672408553,37.92750313,79.61127834,1341.073693
16.72942747,68.64756882,195.3946325,7.002071351,3.486382024,1038.174188,3962.646181,0.833966805,42.60340159,161.1473563,1202.962647
25.27343937,41.58762144,149.9910202,16.09518797,6.960833879,1047.467679,7172.264288,0.326529731,69.39016976,225.4315293,2169.703964
23.10743076,81.38010081,56.91614781,12.9371494,2.368848962,1046.765265,2668.807957,0.169228202,43.99140347,279.3245951,803.8914062
43.99252158,74.72055862,83.99108483,15.71881836,7.715048935,964.7696563,777.0941851,0.591194144,71.27445941,292.747151,258.2682405
31.73126479,21.07906163,76.86352709,11.66062213,2.283543202,1004.960751,3843.931445,0.284383848,27.29695374,222.9772054,1158.152937
25.41831117,77.18023364,170.4190036,5.154661561,3.44667961,1008.491903,7305.571798,0.652452109,47.36300847,245.8001669,2196.81233
32.41402803,41.03687301,154.2741558,4.559883604,4.785108356,969.491859,9158.18351,0.134701043,35.8321368,177.6111719,2749.828017
19.17590104,30.47714252,117.795087,0.180014117,6.536347319,1004.677735,603.1334844,0.151594844,51.39085209,63.97884494,209.1203624
28.32131248,35.84315878,54.99182208,15.61964274,7.706676305,1014.653757,8123.911597,0.675923068,50.28573808,81.32357933,2470.563952
33.78702964,52.80058631,187.5977055,16.94242452,4.568254588,982.8961745,755.183534,0.97355944,49.99165838,292.6961643,234.320952
29.66693495,49.74075489,130.663045,15.36565199,6.543860563,981.5680767,3373.540117,0.246896314,46.94411684,148.2502521,1020.447488
27.05336402,40.22211096,194.0953293,1.488041155,6.362975327,956.02385,320.7851282,0.713912834,41.81023668,242.9676492,107.8582448
44.81545167,32.05528255,116.0234066,15.24443254,5.427013372,1045.682556,9124.26282,0.532040612,73.72610689,105.1173171,2772.956929
41.40944286,73.35615527,164.2385517,0.915349063,6.145515057,1030.361593,7097.211052,0.843841533,28.75672988,183.2279697,2157.174568
33.70217874,89.30768486,162.6210759,2.111861314,2.228400098,1025.944913,3754.438797,0.388885992,40.37676222,88.17232684,1157.442427
32.08132084,74.44541063,67.46575537,8.809507459,4.649464405,952.177892,3836.820171,0.971713996,24.78456516,252.181907,1184.887573
33.61981439,40.71558774,192.8041446,9.522940178,6.715164164,1012.43091,6434.444349,0.082396869,33.25778783,92.01625629,1953.322111
21.03936323,37.1366273,4.38829352,16.32237273,4.84532687,968.0628535,987.5182182,0.984647837,27.42878296,226.4842522,310.7272382
26.8541323,35.23661132,153.7421818,13.59053784,7.241027505,1016.171753,1535.98145,0.846237311,56.88033639,87.72741199,489.2893652
16.18378599,29.56865521,193.1114172,3.066403573,7.001827259,1012.115549,8487.519695,0.866458128,59.53289913,254.6660939,2566.553762
29.26638112,58.59313848,67.78164066,4.522935665,7.180676181,1035.192536,2102.899553,0.842403438,29.37151469,175.7292276,657.6863034
31.29073752,62.37802604,129.6221176,5.713503765,2.779980114,975.5434095,7293.997337,0.861863679,78.85291675,153.1067362,2209.152134
21.83249208,69.38518625,112.44465,2.473452749,3.464846747,952.7461779,2335.448738,0.815152595,29.89580771,134.1955384,722.6606967
43.92086541,67.61493597,152.3014619,5.752897727,2.177583639,1041.411088,972.6485402,0.899517136,67.98754748,221.931516,311.1882572
42.28363833,40.46333179,173.2355843,14.57196311,7.896804361,1040.863603,9010.320396,0.460800741,30.4819399,72.01307667,2720.143135
36.66429706,43.12177038,120.6089139,4.828029402,3.416828837,995.5859541,9026.560553,0.939290947,38.92350634,264.0493711,2723.593815
31.00159886,67.70601748,163.1809173,16.70719294,4.202560007,957.8088059,6092.587786,0.384962853,56.53030156,240.3111366,1866.837306
41.09907479,44.46133485,62.45711518,9.390339903,3.649558683,999.7968989,4674.13506,0.728516624,49.03666353,143.237027,1413.08375
18.91957031,34.88362327,45.71741174,6.458715225,2.238761737,1002.401422,5572.323232,0.710352577,45.43413568,294.4085313,1691.029978
38.71529383,46.20353076,86.13353791,8.248362091,3.567548058,1032.172547,4140.461525,0.820896502,65.59534122,258.0153795,1282.013874
18.74462442,39.04589103,135.5473199,14.18993481,2.589173997,1021.710144,7596.028698,0.738382636,59.54045839,117.7051628,2292.669909
38.82631988,26.18189049,37.44938979,10.33585406,4.365698518,957.0804576,7570.150998,0.035379507,73.99167768,271.934162,2288.149086
23.27302705,78.10972316,136.0704384,0.14557328,7.80094471,1020.533761,8207.898136,0.739152833,26.15929581,74.7428767,2481.124927
41.31271743,79.71779724,78.81872971,18.44647693,6.189574232,963.5739469,5276.968186,0.023296766,11.142276,222.3929313,1600.05142
